from;to;week;year;passengers
DE;BG;24;2016;210
DE;BG;25;2016;210
DE;BG;26;2016;210
DE;BG;27;2016;210
DE;BG;28;2016;210
DE;BG;29;2016;210
DE;BG;30;2016;210
DE;BG;31;2016;210
DE;BG;32;2016;210
DE;BG;33;2016;210
DE;BG;34;2016;210
DE;BG;35;2016;210
DE;BG;36;2016;210
DE;BG;37;2016;210
DE;BG;38;2016;210
DE;BG;39;2016;210
DE;BG;40;2016;210
DE;BG;41;2016;210
DE;BG;42;2016;210
DE;BG;43;2016;210
DE;BG;44;2016;210
DE;BG;45;2016;210
DE;BG;46;2016;210
DE;BG;47;2016;210
DE;BG;48;2016;210
DE;BG;49;2016;210
DE;BG;50;2016;210
DE;BG;51;2016;210
DE;BG;52;2016;210
DE;BH;1;2016;0
DE;BH;2;2016;0
DE;BH;3;2016;0
DE;BH;4;2016;0
DE;BH;5;2016;0
DE;BH;6;2016;0
DE;BH;7;2016;0
DE;BH;8;2016;0
DE;BH;9;2016;0
DE;BH;10;2016;0
DE;BH;11;2016;0
DE;BH;12;2016;0
DE;BH;13;2016;0
DE;BH;14;2016;0
DE;BH;15;2016;0
DE;BH;16;2016;0
DE;BH;17;2016;0
DE;BH;18;2016;0
DE;BH;19;2016;0
DE;BH;20;2016;0
DE;BH;21;2016;0
DE;BH;22;2016;0
DE;BH;23;2016;0
DE;BH;24;2016;0
DE;BH;25;2016;0
DE;BH;26;2016;0
DE;BH;27;2016;0
DE;BH;28;2016;0
DE;BH;29;2016;0
DE;BH;30;2016;0
DE;BH;31;2016;0
DE;BH;32;2016;0
DE;BH;33;2016;0
DE;BH;34;2016;0
DE;BH;35;2016;0
DE;BH;36;2016;0
DE;BH;37;2016;0
DE;BH;38;2016;0
DE;BH;39;2016;0
DE;BH;40;2016;0
DE;BH;41;2016;0
DE;BH;42;2016;0
DE;BH;43;2016;0
DE;BH;44;2016;0
DE;BH;45;2016;0
DE;BH;46;2016;0
DE;BH;47;2016;0
DE;BH;48;2016;0
DE;BH;49;2016;0
DE;BH;50;2016;0
DE;BH;51;2016;0
DE;BH;52;2016;0
DE;BI;1;2016;0
DE;BI;2;2016;0
DE;BI;3;2016;0
DE;BI;4;2016;0
DE;BI;5;2016;0
DE;BI;6;2016;0
DE;BI;7;2016;0
DE;BI;8;2016;0
DE;BI;9;2016;0
DE;BI;10;2016;0
DE;BI;11;2016;0
DE;BI;12;2016;0
DE;BI;13;2016;0
DE;BI;14;2016;0
DE;BI;15;2016;0
DE;BI;16;2016;0
DE;BI;17;2016;0
DE;BI;18;2016;0
DE;BI;19;2016;0
DE;BI;20;2016;0
DE;BI;21;2016;0
DE;BI;22;2016;0
DE;BI;23;2016;0
DE;BI;24;2016;0
DE;BI;25;2016;0
DE;BI;26;2016;0
DE;BI;27;2016;0
DE;BI;28;2016;0
DE;BI;29;2016;0
DE;BI;30;2016;0
DE;BI;31;2016;0
DE;BI;32;2016;0
DE;BI;33;2016;0
DE;BI;34;2016;0
DE;BI;35;2016;0
DE;BI;36;2016;0
DE;BI;37;2016;0
DE;BI;38;2016;0
DE;BI;39;2016;0
DE;BI;40;2016;0
DE;BI;41;2016;0
DE;BI;42;2016;0
DE;BI;43;2016;0
DE;BI;44;2016;0
DE;BI;45;2016;0
DE;BI;46;2016;0
DE;BI;47;2016;0
DE;BI;48;2016;0
DE;BI;49;2016;0
DE;BI;50;2016;0
DE;BI;51;2016;0
DE;BI;52;2016;0
DE;BJ;1;2016;0
DE;BJ;2;2016;0
DE;BJ;3;2016;0
DE;BJ;4;2016;0
DE;BJ;5;2016;0
DE;BJ;6;2016;0
DE;BJ;7;2016;0
DE;BJ;8;2016;0
DE;BJ;9;2016;0
DE;BJ;10;2016;0
DE;BJ;11;2016;0
DE;BJ;12;2016;0
DE;BJ;13;2016;0
DE;BJ;14;2016;0
DE;BJ;15;2016;0
DE;BJ;16;2016;0
DE;BJ;17;2016;0
DE;BJ;18;2016;0
DE;BJ;19;2016;0
DE;BJ;20;2016;0
DE;BJ;21;2016;0
DE;BJ;22;2016;0
DE;BJ;23;2016;0
DE;BJ;24;2016;0
DE;BJ;25;2016;0
DE;BJ;26;2016;0
DE;BJ;27;2016;0
DE;BJ;28;2016;0
DE;BJ;29;2016;0
DE;BJ;30;2016;0
DE;BJ;31;2016;0
DE;BJ;32;2016;0
DE;BJ;33;2016;0
DE;BJ;34;2016;0
DE;BJ;35;2016;0
DE;BJ;36;2016;0
DE;BJ;37;2016;0
DE;BJ;38;2016;0
DE;BJ;39;2016;0
DE;BJ;40;2016;0
DE;BJ;41;2016;0
DE;BJ;42;2016;0
DE;BJ;43;2016;0
DE;BJ;44;2016;0
DE;BJ;45;2016;0
DE;BJ;46;2016;0
DE;BJ;47;2016;0
DE;BJ;48;2016;0
DE;BJ;49;2016;0
DE;BJ;50;2016;0
DE;BJ;51;2016;0
DE;BJ;52;2016;0
DE;BM;1;2016;0
DE;BM;2;2016;0
DE;BM;3;2016;0
DE;BM;4;2016;0
DE;BM;5;2016;0
DE;BM;6;2016;0
DE;BM;7;2016;0
DE;BM;8;2016;0
DE;BM;9;2016;0
DE;BM;10;2016;0
DE;BM;11;2016;0
DE;BM;12;2016;0
DE;BM;13;2016;0
DE;BM;14;2016;0
DE;BM;15;2016;0
DE;BM;16;2016;0
DE;BM;17;2016;0
DE;BM;18;2016;0
DE;BM;19;2016;0
DE;BM;20;2016;0
DE;BM;21;2016;0
DE;BM;22;2016;0
DE;BM;23;2016;0
DE;BM;24;2016;0
DE;BM;25;2016;0
DE;BM;26;2016;0
DE;BM;27;2016;0
DE;BM;28;2016;0
DE;BM;29;2016;0
DE;BM;30;2016;0
DE;BM;31;2016;0
DE;BM;32;2016;0
DE;BM;33;2016;0
DE;BM;34;2016;0
DE;BM;35;2016;0
DE;BM;36;2016;0
DE;BM;37;2016;0
DE;BM;38;2016;0
DE;BM;39;2016;0
DE;BM;40;2016;0
DE;BM;41;2016;0
DE;BM;42;2016;0
DE;BM;43;2016;0
DE;BM;44;2016;0
DE;BM;45;2016;0
DE;BM;46;2016;0
DE;BM;47;2016;0
DE;BM;48;2016;0
DE;BM;49;2016;0
DE;BM;50;2016;0
DE;BM;51;2016;0
DE;BM;52;2016;0
DE;BN;1;2016;0
DE;BN;2;2016;0
DE;BN;3;2016;0
DE;BN;4;2016;0
DE;BN;5;2016;0
DE;BN;6;2016;0
DE;BN;7;2016;0
DE;BN;8;2016;0
DE;BN;9;2016;0
DE;BN;10;2016;0
DE;BN;11;2016;0
DE;BN;12;2016;0
DE;BN;13;2016;0
DE;BN;14;2016;0
DE;BN;15;2016;0
DE;BN;16;2016;0
DE;BN;17;2016;0
DE;BN;18;2016;0
DE;BN;19;2016;0
DE;BN;20;2016;0
DE;BN;21;2016;0
DE;BN;22;2016;0
DE;BN;23;2016;0
DE;BN;24;2016;0
DE;BN;25;2016;0
DE;BN;26;2016;0
DE;BN;27;2016;0
DE;BN;28;2016;0
DE;BN;29;2016;0
DE;BN;30;2016;0
DE;BN;31;2016;0
DE;BN;32;2016;0
DE;BN;33;2016;0
DE;BN;34;2016;0
DE;BN;35;2016;0
DE;BN;36;2016;0
DE;BN;37;2016;0
DE;BN;38;2016;0
DE;BN;39;2016;0
DE;BN;40;2016;0
DE;BN;41;2016;0
DE;BN;42;2016;0
DE;BN;43;2016;0
DE;BN;44;2016;0
DE;BN;45;2016;0
DE;BN;46;2016;0
DE;BN;47;2016;0
DE;BN;48;2016;0
DE;BN;49;2016;0
DE;BN;50;2016;0
DE;BN;51;2016;0
DE;BN;52;2016;0
DE;BO;1;2016;0
DE;BO;2;2016;0
DE;BO;3;2016;0
DE;BO;4;2016;0
DE;BO;5;2016;0
DE;BO;6;2016;0
DE;BO;7;2016;0
DE;BO;8;2016;0
DE;BO;9;2016;0
DE;BO;10;2016;0
DE;BO;11;2016;0
DE;BO;12;2016;0
DE;BO;13;2016;0
DE;BO;14;2016;0
DE;BO;15;2016;0
DE;BO;16;2016;0
DE;BO;17;2016;0
DE;BO;18;2016;0
DE;BO;19;2016;0
DE;BO;20;2016;0
DE;BO;21;2016;0
DE;BO;22;2016;0
DE;BO;23;2016;0
DE;BO;24;2016;0
DE;BO;25;2016;0
DE;BO;26;2016;0
DE;BO;27;2016;0
DE;BO;28;2016;0
DE;BO;29;2016;0
DE;BO;30;2016;0
DE;BO;31;2016;0
DE;BO;32;2016;0
DE;BO;33;2016;0
DE;BO;34;2016;0
DE;BO;35;2016;0
DE;BO;36;2016;0
DE;BO;37;2016;0
DE;BO;38;2016;0
DE;BO;39;2016;0
DE;BO;40;2016;0
DE;BO;41;2016;0
DE;BO;42;2016;0
DE;BO;43;2016;0
DE;BO;44;2016;0
DE;BO;45;2016;0
DE;BO;46;2016;0
DE;BO;47;2016;0
DE;BO;48;2016;0
DE;BO;49;2016;0
DE;BO;50;2016;0
DE;BO;51;2016;0
DE;BO;52;2016;0
DE;BQ;1;2016;0
DE;BQ;2;2016;0
DE;BQ;3;2016;0
DE;BQ;4;2016;0
DE;BQ;5;2016;0
DE;BQ;6;2016;0
DE;BQ;7;2016;0
DE;BQ;8;2016;0
DE;BQ;9;2016;0
DE;BQ;10;2016;0
DE;BQ;11;2016;0
DE;BQ;12;2016;0
DE;BQ;13;2016;0
DE;BQ;14;2016;0
DE;BQ;15;2016;0
DE;BQ;16;2016;0
DE;BQ;17;2016;0
DE;BQ;18;2016;0
DE;BQ;19;2016;0
DE;BQ;20;2016;0
DE;BQ;21;2016;0
DE;BQ;22;2016;0
DE;BQ;23;2016;0
DE;BQ;24;2016;0
DE;BQ;25;2016;0
DE;BQ;26;2016;0
DE;BQ;27;2016;0
DE;BQ;28;2016;0
DE;BQ;29;2016;0
DE;BQ;30;2016;0
DE;BQ;31;2016;0
DE;BQ;32;2016;0
DE;BQ;33;2016;0
DE;BQ;34;2016;0
DE;BQ;35;2016;0
DE;BQ;36;2016;0
DE;BQ;37;2016;0
DE;BQ;38;2016;0
DE;BQ;39;2016;0
DE;BQ;40;2016;0
DE;BQ;41;2016;0
DE;BQ;42;2016;0
DE;BQ;43;2016;0
DE;BQ;44;2016;0
DE;BQ;45;2016;0
DE;BQ;46;2016;0
DE;BQ;47;2016;0
DE;BQ;48;2016;0
DE;BQ;49;2016;0
DE;BQ;50;2016;0
DE;BQ;51;2016;0
DE;BQ;52;2016;0
DE;BR;1;2016;735
DE;BR;2;2016;735
DE;BR;3;2016;735
DE;BR;4;2016;735
DE;BR;5;2016;735
DE;BR;6;2016;735
DE;BR;7;2016;735
DE;BR;8;2016;735
DE;BR;9;2016;735
DE;BR;10;2016;735
DE;BR;11;2016;735
DE;BR;12;2016;735
DE;BR;13;2016;735
DE;BR;14;2016;735
DE;BR;15;2016;735
DE;BR;16;2016;735
DE;BR;17;2016;735
DE;BR;18;2016;735
DE;BR;19;2016;735
DE;BR;20;2016;735
DE;BR;21;2016;735
DE;BR;22;2016;735
DE;BR;23;2016;735
DE;BR;24;2016;735
DE;BR;25;2016;735
DE;BR;26;2016;735
DE;BR;27;2016;735
DE;BR;28;2016;735
DE;BR;29;2016;735
DE;BR;30;2016;735
DE;BR;31;2016;735
DE;BR;32;2016;735
DE;BR;33;2016;735
DE;BR;34;2016;735
DE;BR;35;2016;735
DE;BR;36;2016;735
DE;BR;37;2016;735
DE;BR;38;2016;735
DE;BR;39;2016;735
DE;BR;40;2016;735
DE;BR;41;2016;735
DE;BR;42;2016;735
DE;BR;43;2016;735
DE;BR;44;2016;735
DE;BR;45;2016;735
DE;BR;46;2016;735
DE;BR;47;2016;735
DE;BR;48;2016;735
DE;BR;49;2016;735
DE;BR;50;2016;735
DE;BR;51;2016;735
DE;BR;52;2016;735
DE;BS;1;2016;0
DE;BS;2;2016;0
DE;BS;3;2016;0
DE;BS;4;2016;0
DE;BS;5;2016;0
DE;BS;6;2016;0
DE;BS;7;2016;0
DE;BS;8;2016;0
DE;BS;9;2016;0
DE;BS;10;2016;0
DE;BS;11;2016;0
DE;BS;12;2016;0
DE;BS;13;2016;0
DE;BS;14;2016;0
DE;BS;15;2016;0
DE;BS;16;2016;0
DE;BS;17;2016;0
DE;BS;18;2016;0
DE;BS;19;2016;0
DE;BS;20;2016;0
DE;BS;21;2016;0
DE;BS;22;2016;0
DE;BS;23;2016;0
DE;BS;24;2016;0
DE;BS;25;2016;0
DE;BS;26;2016;0
DE;BS;27;2016;0
DE;BS;28;2016;0
DE;BS;29;2016;0
DE;BS;30;2016;0
DE;BS;31;2016;0
DE;BS;32;2016;0
DE;BS;33;2016;0
DE;BS;34;2016;0
DE;BS;35;2016;0
DE;BS;36;2016;0
DE;BS;37;2016;0
DE;BS;38;2016;0
DE;BS;39;2016;0
DE;BS;40;2016;0
DE;BS;41;2016;0
DE;BS;42;2016;0
DE;BS;43;2016;0
DE;BS;44;2016;0
DE;BS;45;2016;0
DE;BS;46;2016;0
DE;BS;47;2016;0
DE;BS;48;2016;0
DE;BS;49;2016;0
DE;BS;50;2016;0
DE;BS;51;2016;0
DE;BS;52;2016;0
DE;BT;1;2016;0
DE;BT;2;2016;0
DE;BT;3;2016;0
DE;BT;4;2016;0
DE;BT;5;2016;0
DE;BT;6;2016;0
DE;BT;7;2016;0
DE;BT;8;2016;0
DE;BT;9;2016;0
DE;BT;10;2016;0
DE;BT;11;2016;0
DE;BT;12;2016;0
DE;BT;13;2016;0
DE;BT;14;2016;0
DE;BT;15;2016;0
DE;BT;16;2016;0
DE;BT;17;2016;0
DE;BT;18;2016;0
DE;BT;19;2016;0
DE;BT;20;2016;0
DE;BT;21;2016;0
DE;BT;22;2016;0
DE;BT;23;2016;0
DE;BT;24;2016;0
DE;BT;25;2016;0
DE;BT;26;2016;0
DE;BT;27;2016;0
DE;BT;28;2016;0
DE;BT;29;2016;0
DE;BT;30;2016;0
DE;BT;31;2016;0
DE;BT;32;2016;0
DE;BT;33;2016;0
DE;BT;34;2016;0
DE;BT;35;2016;0
DE;BT;36;2016;0
DE;BT;37;2016;0
DE;BT;38;2016;0
DE;BT;39;2016;0
DE;BT;40;2016;0
DE;BT;41;2016;0
DE;BT;42;2016;0
DE;BT;43;2016;0
DE;BT;44;2016;0
DE;BT;45;2016;0
DE;BT;46;2016;0
DE;BT;47;2016;0
DE;BT;48;2016;0
DE;BT;49;2016;0
DE;BT;50;2016;0
DE;BT;51;2016;0
DE;BT;52;2016;0
DE;BW;1;2016;0
DE;BW;2;2016;0
DE;BW;3;2016;0
DE;BW;4;2016;0
DE;BW;5;2016;0
DE;BW;6;2016;0
DE;BW;7;2016;0
DE;BW;8;2016;0
DE;BW;9;2016;0
DE;BW;10;2016;0
DE;BW;11;2016;0
DE;BW;12;2016;0
DE;BW;13;2016;0
DE;BW;14;2016;0
DE;BW;15;2016;0
DE;BW;16;2016;0
DE;BW;17;2016;0
DE;BW;18;2016;0
DE;BW;19;2016;0
DE;BW;20;2016;0
DE;BW;21;2016;0
DE;BW;22;2016;0
DE;BW;23;2016;0
DE;BW;24;2016;0
DE;BW;25;2016;0
DE;BW;26;2016;0
DE;BW;27;2016;0
DE;BW;28;2016;0
DE;BW;29;2016;0
DE;BW;30;2016;0
DE;BW;31;2016;0
DE;BW;32;2016;0
DE;BW;33;2016;0
DE;BW;34;2016;0
DE;BW;35;2016;0
DE;BW;36;2016;0
DE;BW;37;2016;0
DE;BW;38;2016;0
DE;BW;39;2016;0
DE;BW;40;2016;0
DE;BW;41;2016;0
DE;BW;42;2016;0
DE;BW;43;2016;0
DE;BW;44;2016;0
DE;BW;45;2016;0
DE;BW;46;2016;0
DE;BW;47;2016;0
DE;BW;48;2016;0
DE;BW;49;2016;0
DE;BW;50;2016;0
DE;BW;51;2016;0
DE;BW;52;2016;0
DE;BY;1;2016;105
DE;BY;2;2016;105
DE;BY;3;2016;105
DE;BY;4;2016;105
DE;BY;5;2016;105
DE;BY;6;2016;105
DE;BY;7;2016;105
DE;BY;8;2016;105
DE;BY;9;2016;105
DE;BY;10;2016;105
DE;BY;11;2016;105
DE;BY;12;2016;105
DE;BY;13;2016;105
DE;BY;14;2016;105
DE;BY;15;2016;105
DE;BY;16;2016;105
DE;BY;17;2016;105
DE;BY;18;2016;105
DE;BY;19;2016;105
DE;BY;20;2016;105
DE;BY;21;2016;105
DE;BY;22;2016;105
DE;BY;23;2016;105
DE;BY;24;2016;105
DE;BY;25;2016;105
DE;BY;26;2016;105
DE;BY;27;2016;105
DE;BY;28;2016;105
DE;BY;29;2016;105
DE;BY;30;2016;105
DE;BY;31;2016;105
DE;BY;32;2016;105
DE;BY;33;2016;105
DE;BY;34;2016;105
DE;BY;35;2016;105
DE;BY;36;2016;105
DE;BY;37;2016;105
DE;BY;38;2016;105
DE;BY;39;2016;105
DE;BY;40;2016;105
DE;BY;41;2016;105
DE;BY;42;2016;105
DE;BY;43;2016;105
DE;BY;44;2016;105
DE;BY;45;2016;105
DE;BY;46;2016;105
DE;BY;47;2016;105
DE;BY;48;2016;105
DE;BY;49;2016;105
DE;BY;50;2016;105
DE;BY;51;2016;105
DE;BY;52;2016;105
DE;BZ;1;2016;0
DE;BZ;2;2016;0
DE;BZ;3;2016;0
DE;BZ;4;2016;0
DE;BZ;5;2016;0
DE;BZ;6;2016;0
DE;BZ;7;2016;0
DE;BZ;8;2016;0
DE;BZ;9;2016;0
DE;BZ;10;2016;0
DE;BZ;11;2016;0
DE;BZ;12;2016;0
DE;BZ;13;2016;0
DE;BZ;14;2016;0
DE;BZ;15;2016;0
DE;BZ;16;2016;0
DE;BZ;17;2016;0
DE;BZ;18;2016;0
DE;BZ;19;2016;0
DE;BZ;20;2016;0
DE;BZ;21;2016;0
DE;BZ;22;2016;0
DE;BZ;23;2016;0
DE;BZ;24;2016;0
DE;BZ;25;2016;0
DE;BZ;26;2016;0
DE;BZ;27;2016;0
DE;BZ;28;2016;0
DE;BZ;29;2016;0
DE;BZ;30;2016;0
DE;BZ;31;2016;0
DE;BZ;32;2016;0
DE;BZ;33;2016;0
DE;BZ;34;2016;0
DE;BZ;35;2016;0
DE;BZ;36;2016;0
DE;BZ;37;2016;0
DE;BZ;38;2016;0
DE;BZ;39;2016;0
DE;BZ;40;2016;0
DE;BZ;41;2016;0
DE;BZ;42;2016;0
DE;BZ;43;2016;0
DE;BZ;44;2016;0
DE;BZ;45;2016;0
DE;BZ;46;2016;0
DE;BZ;47;2016;0
DE;BZ;48;2016;0
DE;BZ;49;2016;0
DE;BZ;50;2016;0
DE;BZ;51;2016;0
DE;BZ;52;2016;0
DE;CA;1;2016;945
DE;CA;2;2016;945
DE;CA;3;2016;945
DE;CA;4;2016;945
DE;CA;5;2016;945
DE;CA;6;2016;945
DE;CA;7;2016;945
DE;CA;8;2016;945
DE;CA;9;2016;945
DE;CA;10;2016;945
DE;CA;11;2016;945
DE;CA;12;2016;945
DE;CA;13;2016;945
DE;CA;14;2016;945
DE;CA;15;2016;945
DE;CA;16;2016;945
DE;CA;17;2016;945
DE;CA;18;2016;945
DE;CA;19;2016;945
DE;CA;20;2016;945
DE;CA;21;2016;945
DE;CA;22;2016;945
DE;CA;23;2016;945
DE;CA;24;2016;945
DE;CA;25;2016;945
DE;CA;26;2016;945
DE;CA;27;2016;945
DE;CA;28;2016;945
DE;CA;29;2016;945
DE;CA;30;2016;945
DE;CA;31;2016;945
DE;CA;32;2016;945
DE;CA;33;2016;945
DE;CA;34;2016;945
DE;CA;35;2016;945
DE;CA;36;2016;945
DE;CA;37;2016;945
DE;CA;38;2016;945
DE;CA;39;2016;945
DE;CA;40;2016;945
DE;CA;41;2016;945
DE;CA;42;2016;945
DE;CA;43;2016;945
DE;CA;44;2016;945
DE;CA;45;2016;945
DE;CA;46;2016;945
DE;CA;47;2016;945
DE;CA;48;2016;945
DE;CA;49;2016;945
DE;CA;50;2016;945
DE;CA;51;2016;945
DE;CA;52;2016;945
DE;CC;1;2016;0
DE;CC;2;2016;0
DE;CC;3;2016;0
DE;CC;4;2016;0
DE;CC;5;2016;0
DE;CC;6;2016;0
DE;CC;7;2016;0
DE;CC;8;2016;0
DE;CC;9;2016;0
DE;CC;10;2016;0
DE;CC;11;2016;0
DE;CC;12;2016;0
DE;CC;13;2016;0
DE;CC;14;2016;0
DE;CC;15;2016;0
DE;CC;16;2016;0
DE;CC;17;2016;0
DE;CC;18;2016;0
DE;CC;19;2016;0
DE;CC;20;2016;0
DE;CC;21;2016;0
DE;CC;22;2016;0
DE;CC;23;2016;0
DE;CC;24;2016;0
DE;CC;25;2016;0
DE;CC;26;2016;0
DE;CC;27;2016;0
DE;CC;28;2016;0
DE;CC;29;2016;0
DE;CC;30;2016;0
DE;CC;31;2016;0
DE;CC;32;2016;0
DE;CC;33;2016;0
DE;CC;34;2016;0
DE;CC;35;2016;0
DE;CC;36;2016;0
DE;CC;37;2016;0
DE;CC;38;2016;0
DE;CC;39;2016;0
DE;CC;40;2016;0
DE;CC;41;2016;0
DE;CC;42;2016;0
DE;CC;43;2016;0
DE;CC;44;2016;0
DE;CC;45;2016;0
DE;CC;46;2016;0
DE;CC;47;2016;0
DE;CC;48;2016;0
DE;CC;49;2016;0
DE;CC;50;2016;0
DE;CC;51;2016;0
DE;CC;52;2016;0
DE;CD;1;2016;0
DE;CD;2;2016;0
DE;CD;3;2016;0
DE;CD;4;2016;0
DE;CD;5;2016;0
DE;CD;6;2016;0
DE;CD;7;2016;0
DE;CD;8;2016;0
DE;CD;9;2016;0
DE;CD;10;2016;0
DE;CD;11;2016;0
DE;CD;12;2016;0
DE;CD;13;2016;0
DE;CD;14;2016;0
DE;CD;15;2016;0
DE;CD;16;2016;0
DE;CD;17;2016;0
DE;CD;18;2016;0
DE;CD;19;2016;0
DE;CD;20;2016;0
DE;CD;21;2016;0
DE;CD;22;2016;0
DE;CD;23;2016;0
DE;CD;24;2016;0
DE;CD;25;2016;0
DE;CD;26;2016;0
DE;CD;27;2016;0
DE;CD;28;2016;0
DE;CD;29;2016;0
DE;CD;30;2016;0
DE;CD;31;2016;0
DE;CD;32;2016;0
DE;CD;33;2016;0
DE;CD;34;2016;0
DE;CD;35;2016;0
DE;CD;36;2016;0
DE;CD;37;2016;0
DE;CD;38;2016;0
DE;CD;39;2016;0
DE;CD;40;2016;0
DE;CD;41;2016;0
DE;CD;42;2016;0
DE;CD;43;2016;0
DE;CD;44;2016;0
DE;CD;45;2016;0
DE;CD;46;2016;0
DE;CD;47;2016;0
DE;CD;48;2016;0
DE;CD;49;2016;0
DE;CD;50;2016;0
DE;CD;51;2016;0
DE;CD;52;2016;0
DE;CF;1;2016;0
DE;CF;2;2016;0
DE;CF;3;2016;0
DE;CF;4;2016;0
DE;CF;5;2016;0
DE;CF;6;2016;0
DE;CF;7;2016;0
DE;CF;8;2016;0
DE;CF;9;2016;0
DE;CF;10;2016;0
DE;CF;11;2016;0
DE;CF;12;2016;0
DE;CF;13;2016;0
DE;CF;14;2016;0
DE;CF;15;2016;0
DE;CF;16;2016;0
DE;CF;17;2016;0
DE;CF;18;2016;0
DE;CF;19;2016;0
DE;CF;20;2016;0
DE;CF;21;2016;0
DE;CF;22;2016;0
DE;CF;23;2016;0
DE;CF;24;2016;0
DE;CF;25;2016;0
DE;CF;26;2016;0
DE;CF;27;2016;0
DE;CF;28;2016;0
DE;CF;29;2016;0
DE;CF;30;2016;0
DE;CF;31;2016;0
DE;CF;32;2016;0
DE;CF;33;2016;0
DE;CF;34;2016;0
DE;CF;35;2016;0
DE;CF;36;2016;0
DE;CF;37;2016;0
DE;CF;38;2016;0
DE;CF;39;2016;0
DE;CF;40;2016;0
DE;CF;41;2016;0
DE;CF;42;2016;0
DE;CF;43;2016;0
DE;CF;44;2016;0
DE;CF;45;2016;0
DE;CF;46;2016;0
DE;CF;47;2016;0
DE;CF;48;2016;0
DE;CF;49;2016;0
DE;CF;50;2016;0
DE;CF;51;2016;0
DE;CF;52;2016;0
DE;CG;1;2016;0
DE;CG;2;2016;0
DE;CG;3;2016;0
DE;CG;4;2016;0
DE;CG;5;2016;0
DE;CG;6;2016;0
DE;CG;7;2016;0
DE;CG;8;2016;0
DE;CG;9;2016;0
DE;CG;10;2016;0
DE;CG;11;2016;0
DE;CG;12;2016;0
DE;CG;13;2016;0
DE;CG;14;2016;0
DE;CG;15;2016;0
DE;CG;16;2016;0
DE;CG;17;2016;0
DE;CG;18;2016;0
DE;CG;19;2016;0
DE;CG;20;2016;0
DE;CG;21;2016;0
DE;CG;22;2016;0
DE;CG;23;2016;0
DE;CG;24;2016;0
DE;CG;25;2016;0
DE;CG;26;2016;0
DE;CG;27;2016;0
DE;CG;28;2016;0
DE;CG;29;2016;0
DE;CG;30;2016;0
DE;CG;31;2016;0
DE;CG;32;2016;0
DE;CG;33;2016;0
DE;CG;34;2016;0
DE;CG;35;2016;0
DE;CG;36;2016;0
DE;CG;37;2016;0
DE;CG;38;2016;0
DE;CG;39;2016;0
DE;CG;40;2016;0
DE;CG;41;2016;0
DE;CG;42;2016;0
DE;CG;43;2016;0
DE;CG;44;2016;0
DE;CG;45;2016;0
DE;CG;46;2016;0
DE;CG;47;2016;0
DE;CG;48;2016;0
DE;CG;49;2016;0
DE;CG;50;2016;0
DE;CG;51;2016;0
DE;CG;52;2016;0
DE;CH;1;2016;210
DE;CH;2;2016;210
DE;CH;3;2016;210
DE;CH;4;2016;210
DE;CH;5;2016;210
DE;CH;6;2016;210
DE;CH;7;2016;210
DE;CH;8;2016;210
DE;CH;9;2016;210
DE;CH;10;2016;210
DE;CH;11;2016;210
DE;CH;12;2016;210
DE;CH;13;2016;210
DE;CH;14;2016;210
DE;CH;15;2016;210
DE;CH;16;2016;210
DE;CH;17;2016;210
DE;CH;18;2016;210
DE;CH;19;2016;210
DE;CH;20;2016;210
DE;CH;21;2016;210
DE;CH;22;2016;210
DE;CH;23;2016;210
DE;CH;24;2016;210
DE;CH;25;2016;210
DE;CH;26;2016;210
DE;CH;27;2016;210
DE;CH;28;2016;210
DE;CH;29;2016;210
DE;CH;30;2016;210
DE;CH;31;2016;210
DE;CH;32;2016;210
DE;CH;33;2016;210
DE;CH;34;2016;210
DE;CH;35;2016;210
DE;CH;36;2016;210
DE;CH;37;2016;210
DE;CH;38;2016;210
DE;CH;39;2016;210
DE;CH;40;2016;210
DE;CH;41;2016;210
DE;CH;42;2016;210
DE;CH;43;2016;210
DE;CH;44;2016;210
DE;CH;45;2016;210
DE;CH;46;2016;210
DE;CH;47;2016;210
DE;CH;48;2016;210
DE;CH;49;2016;210
DE;CH;50;2016;210
DE;CH;51;2016;210
DE;CH;52;2016;210
DE;CI;1;2016;0
DE;CI;2;2016;0
DE;CI;3;2016;0
DE;CI;4;2016;0
DE;CI;5;2016;0
DE;CI;6;2016;0
DE;CI;7;2016;0
DE;CI;8;2016;0
DE;CI;9;2016;0
DE;CI;10;2016;0
DE;CI;11;2016;0
DE;CI;12;2016;0
DE;CI;13;2016;0
DE;CI;14;2016;0
DE;CI;15;2016;0
DE;CI;16;2016;0
DE;CI;17;2016;0
DE;CI;18;2016;0
DE;CI;19;2016;0
DE;CI;20;2016;0
DE;CI;21;2016;0
DE;CI;22;2016;0
DE;CI;23;2016;0
DE;CI;24;2016;0
DE;CI;25;2016;0
DE;CI;26;2016;0
DE;CI;27;2016;0
DE;CI;28;2016;0
DE;CI;29;2016;0
DE;CI;30;2016;0
DE;CI;31;2016;0
DE;CI;32;2016;0
DE;CI;33;2016;0
DE;CI;34;2016;0
DE;CI;35;2016;0
DE;CI;36;2016;0
DE;CI;37;2016;0
DE;CI;38;2016;0
DE;CI;39;2016;0
DE;CI;40;2016;0
DE;CI;41;2016;0
DE;CI;42;2016;0
DE;CI;43;2016;0
DE;CI;44;2016;0
DE;CI;45;2016;0
DE;CI;46;2016;0
DE;CI;47;2016;0
