from;to;week;year;passengers
WS;WF;8;2016;0
WS;WF;9;2016;0
WS;WF;10;2016;0
WS;WF;11;2016;0
WS;WF;12;2016;0
WS;WF;13;2016;0
WS;WF;14;2016;0
WS;WF;15;2016;0
WS;WF;16;2016;0
WS;WF;17;2016;0
WS;WF;18;2016;0
WS;WF;19;2016;0
WS;WF;20;2016;0
WS;WF;21;2016;0
WS;WF;22;2016;0
WS;WF;23;2016;0
WS;WF;24;2016;0
WS;WF;25;2016;0
WS;WF;26;2016;0
WS;WF;27;2016;0
WS;WF;28;2016;0
WS;WF;29;2016;0
WS;WF;30;2016;0
WS;WF;31;2016;0
WS;WF;32;2016;0
WS;WF;33;2016;0
WS;WF;34;2016;0
WS;WF;35;2016;0
WS;WF;36;2016;0
WS;WF;37;2016;0
WS;WF;38;2016;0
WS;WF;39;2016;0
WS;WF;40;2016;0
WS;WF;41;2016;0
WS;WF;42;2016;0
WS;WF;43;2016;0
WS;WF;44;2016;0
WS;WF;45;2016;0
WS;WF;46;2016;0
WS;WF;47;2016;0
WS;WF;48;2016;0
WS;WF;49;2016;0
WS;WF;50;2016;0
WS;WF;51;2016;0
WS;WF;52;2016;0
WS;YE;1;2016;0
WS;YE;2;2016;0
WS;YE;3;2016;0
WS;YE;4;2016;0
WS;YE;5;2016;0
WS;YE;6;2016;0
WS;YE;7;2016;0
WS;YE;8;2016;0
WS;YE;9;2016;0
WS;YE;10;2016;0
WS;YE;11;2016;0
WS;YE;12;2016;0
WS;YE;13;2016;0
WS;YE;14;2016;0
WS;YE;15;2016;0
WS;YE;16;2016;0
WS;YE;17;2016;0
WS;YE;18;2016;0
WS;YE;19;2016;0
WS;YE;20;2016;0
WS;YE;21;2016;0
WS;YE;22;2016;0
WS;YE;23;2016;0
WS;YE;24;2016;0
WS;YE;25;2016;0
WS;YE;26;2016;0
WS;YE;27;2016;0
WS;YE;28;2016;0
WS;YE;29;2016;0
WS;YE;30;2016;0
WS;YE;31;2016;0
WS;YE;32;2016;0
WS;YE;33;2016;0
WS;YE;34;2016;0
WS;YE;35;2016;0
WS;YE;36;2016;0
WS;YE;37;2016;0
WS;YE;38;2016;0
WS;YE;39;2016;0
WS;YE;40;2016;0
WS;YE;41;2016;0
WS;YE;42;2016;0
WS;YE;43;2016;0
WS;YE;44;2016;0
WS;YE;45;2016;0
WS;YE;46;2016;0
WS;YE;47;2016;0
WS;YE;48;2016;0
WS;YE;49;2016;0
WS;YE;50;2016;0
WS;YE;51;2016;0
WS;YE;52;2016;0
WS;YT;1;2016;0
WS;YT;2;2016;0
WS;YT;3;2016;0
WS;YT;4;2016;0
WS;YT;5;2016;0
WS;YT;6;2016;0
WS;YT;7;2016;0
WS;YT;8;2016;0
WS;YT;9;2016;0
WS;YT;10;2016;0
WS;YT;11;2016;0
WS;YT;12;2016;0
WS;YT;13;2016;0
WS;YT;14;2016;0
WS;YT;15;2016;0
WS;YT;16;2016;0
WS;YT;17;2016;0
WS;YT;18;2016;0
WS;YT;19;2016;0
WS;YT;20;2016;0
WS;YT;21;2016;0
WS;YT;22;2016;0
WS;YT;23;2016;0
WS;YT;24;2016;0
WS;YT;25;2016;0
WS;YT;26;2016;0
WS;YT;27;2016;0
WS;YT;28;2016;0
WS;YT;29;2016;0
WS;YT;30;2016;0
WS;YT;31;2016;0
WS;YT;32;2016;0
WS;YT;33;2016;0
WS;YT;34;2016;0
WS;YT;35;2016;0
WS;YT;36;2016;0
WS;YT;37;2016;0
WS;YT;38;2016;0
WS;YT;39;2016;0
WS;YT;40;2016;0
WS;YT;41;2016;0
WS;YT;42;2016;0
WS;YT;43;2016;0
WS;YT;44;2016;0
WS;YT;45;2016;0
WS;YT;46;2016;0
WS;YT;47;2016;0
WS;YT;48;2016;0
WS;YT;49;2016;0
WS;YT;50;2016;0
WS;YT;51;2016;0
WS;YT;52;2016;0
WS;ZA;1;2016;0
WS;ZA;2;2016;0
WS;ZA;3;2016;0
WS;ZA;4;2016;0
WS;ZA;5;2016;0
WS;ZA;6;2016;0
WS;ZA;7;2016;0
WS;ZA;8;2016;0
WS;ZA;9;2016;0
WS;ZA;10;2016;0
WS;ZA;11;2016;0
WS;ZA;12;2016;0
WS;ZA;13;2016;0
WS;ZA;14;2016;0
WS;ZA;15;2016;0
WS;ZA;16;2016;0
WS;ZA;17;2016;0
WS;ZA;18;2016;0
WS;ZA;19;2016;0
WS;ZA;20;2016;0
WS;ZA;21;2016;0
WS;ZA;22;2016;0
WS;ZA;23;2016;0
WS;ZA;24;2016;0
WS;ZA;25;2016;0
WS;ZA;26;2016;0
WS;ZA;27;2016;0
WS;ZA;28;2016;0
WS;ZA;29;2016;0
WS;ZA;30;2016;0
WS;ZA;31;2016;0
WS;ZA;32;2016;0
WS;ZA;33;2016;0
WS;ZA;34;2016;0
WS;ZA;35;2016;0
WS;ZA;36;2016;0
WS;ZA;37;2016;0
WS;ZA;38;2016;0
WS;ZA;39;2016;0
WS;ZA;40;2016;0
WS;ZA;41;2016;0
WS;ZA;42;2016;0
WS;ZA;43;2016;0
WS;ZA;44;2016;0
WS;ZA;45;2016;0
WS;ZA;46;2016;0
WS;ZA;47;2016;0
WS;ZA;48;2016;0
WS;ZA;49;2016;0
WS;ZA;50;2016;0
WS;ZA;51;2016;0
WS;ZA;52;2016;0
WS;ZM;1;2016;0
WS;ZM;2;2016;0
WS;ZM;3;2016;0
WS;ZM;4;2016;0
WS;ZM;5;2016;0
WS;ZM;6;2016;0
WS;ZM;7;2016;0
WS;ZM;8;2016;0
WS;ZM;9;2016;0
WS;ZM;10;2016;0
WS;ZM;11;2016;0
WS;ZM;12;2016;0
WS;ZM;13;2016;0
WS;ZM;14;2016;0
WS;ZM;15;2016;0
WS;ZM;16;2016;0
WS;ZM;17;2016;0
WS;ZM;18;2016;0
WS;ZM;19;2016;0
WS;ZM;20;2016;0
WS;ZM;21;2016;0
WS;ZM;22;2016;0
WS;ZM;23;2016;0
WS;ZM;24;2016;0
WS;ZM;25;2016;0
WS;ZM;26;2016;0
WS;ZM;27;2016;0
WS;ZM;28;2016;0
WS;ZM;29;2016;0
WS;ZM;30;2016;0
WS;ZM;31;2016;0
WS;ZM;32;2016;0
WS;ZM;33;2016;0
WS;ZM;34;2016;0
WS;ZM;35;2016;0
WS;ZM;36;2016;0
WS;ZM;37;2016;0
WS;ZM;38;2016;0
WS;ZM;39;2016;0
WS;ZM;40;2016;0
WS;ZM;41;2016;0
WS;ZM;42;2016;0
WS;ZM;43;2016;0
WS;ZM;44;2016;0
WS;ZM;45;2016;0
WS;ZM;46;2016;0
WS;ZM;47;2016;0
WS;ZM;48;2016;0
WS;ZM;49;2016;0
WS;ZM;50;2016;0
WS;ZM;51;2016;0
WS;ZM;52;2016;0
WS;ZW;1;2016;0
WS;ZW;2;2016;0
WS;ZW;3;2016;0
WS;ZW;4;2016;0
WS;ZW;5;2016;0
WS;ZW;6;2016;0
WS;ZW;7;2016;0
WS;ZW;8;2016;0
WS;ZW;9;2016;0
WS;ZW;10;2016;0
WS;ZW;11;2016;0
WS;ZW;12;2016;0
WS;ZW;13;2016;0
WS;ZW;14;2016;0
WS;ZW;15;2016;0
WS;ZW;16;2016;0
WS;ZW;17;2016;0
WS;ZW;18;2016;0
WS;ZW;19;2016;0
WS;ZW;20;2016;0
WS;ZW;21;2016;0
WS;ZW;22;2016;0
WS;ZW;23;2016;0
WS;ZW;24;2016;0
WS;ZW;25;2016;0
WS;ZW;26;2016;0
WS;ZW;27;2016;0
WS;ZW;28;2016;0
WS;ZW;29;2016;0
WS;ZW;30;2016;0
WS;ZW;31;2016;0
WS;ZW;32;2016;0
WS;ZW;33;2016;0
WS;ZW;34;2016;0
WS;ZW;35;2016;0
WS;ZW;36;2016;0
WS;ZW;37;2016;0
WS;ZW;38;2016;0
WS;ZW;39;2016;0
WS;ZW;40;2016;0
WS;ZW;41;2016;0
WS;ZW;42;2016;0
WS;ZW;43;2016;0
WS;ZW;44;2016;0
WS;ZW;45;2016;0
WS;ZW;46;2016;0
WS;ZW;47;2016;0
WS;ZW;48;2016;0
WS;ZW;49;2016;0
WS;ZW;50;2016;0
WS;ZW;51;2016;0
WS;ZW;52;2016;0
YE;AD;1;2016;0
YE;AD;2;2016;0
YE;AD;3;2016;0
YE;AD;4;2016;0
YE;AD;5;2016;0
YE;AD;6;2016;0
YE;AD;7;2016;0
YE;AD;8;2016;0
YE;AD;9;2016;0
YE;AD;10;2016;0
YE;AD;11;2016;0
YE;AD;12;2016;0
YE;AD;13;2016;0
YE;AD;14;2016;0
YE;AD;15;2016;0
YE;AD;16;2016;0
YE;AD;17;2016;0
YE;AD;18;2016;0
YE;AD;19;2016;0
YE;AD;20;2016;0
YE;AD;21;2016;0
YE;AD;22;2016;0
YE;AD;23;2016;0
YE;AD;24;2016;0
YE;AD;25;2016;0
YE;AD;26;2016;0
YE;AD;27;2016;0
YE;AD;28;2016;0
YE;AD;29;2016;0
YE;AD;30;2016;0
YE;AD;31;2016;0
YE;AD;32;2016;0
YE;AD;33;2016;0
YE;AD;34;2016;0
YE;AD;35;2016;0
YE;AD;36;2016;0
YE;AD;37;2016;0
YE;AD;38;2016;0
YE;AD;39;2016;0
YE;AD;40;2016;0
YE;AD;41;2016;0
YE;AD;42;2016;0
YE;AD;43;2016;0
YE;AD;44;2016;0
YE;AD;45;2016;0
YE;AD;46;2016;0
YE;AD;47;2016;0
YE;AD;48;2016;0
YE;AD;49;2016;0
YE;AD;50;2016;0
YE;AD;51;2016;0
YE;AD;52;2016;0
YE;AE;1;2016;0
YE;AE;2;2016;0
YE;AE;3;2016;0
YE;AE;4;2016;0
YE;AE;5;2016;0
YE;AE;6;2016;0
YE;AE;7;2016;0
YE;AE;8;2016;0
YE;AE;9;2016;0
YE;AE;10;2016;0
YE;AE;11;2016;0
YE;AE;12;2016;0
YE;AE;13;2016;0
YE;AE;14;2016;0
YE;AE;15;2016;0
YE;AE;16;2016;0
YE;AE;17;2016;0
YE;AE;18;2016;0
YE;AE;19;2016;0
YE;AE;20;2016;0
YE;AE;21;2016;0
YE;AE;22;2016;0
YE;AE;23;2016;0
YE;AE;24;2016;0
YE;AE;25;2016;0
YE;AE;26;2016;0
YE;AE;27;2016;0
YE;AE;28;2016;0
YE;AE;29;2016;0
YE;AE;30;2016;0
YE;AE;31;2016;0
YE;AE;32;2016;0
YE;AE;33;2016;0
YE;AE;34;2016;0
YE;AE;35;2016;0
YE;AE;36;2016;0
YE;AE;37;2016;0
YE;AE;38;2016;0
YE;AE;39;2016;0
YE;AE;40;2016;0
YE;AE;41;2016;0
YE;AE;42;2016;0
YE;AE;43;2016;0
YE;AE;44;2016;0
YE;AE;45;2016;0
YE;AE;46;2016;0
YE;AE;47;2016;0
YE;AE;48;2016;0
YE;AE;49;2016;0
YE;AE;50;2016;0
YE;AE;51;2016;0
YE;AE;52;2016;0
YE;AF;1;2016;0
YE;AF;2;2016;0
YE;AF;3;2016;0
YE;AF;4;2016;0
YE;AF;5;2016;0
YE;AF;6;2016;0
YE;AF;7;2016;0
YE;AF;8;2016;0
YE;AF;9;2016;0
YE;AF;10;2016;0
YE;AF;11;2016;0
YE;AF;12;2016;0
YE;AF;13;2016;0
YE;AF;14;2016;0
YE;AF;15;2016;0
YE;AF;16;2016;0
YE;AF;17;2016;0
YE;AF;18;2016;0
YE;AF;19;2016;0
YE;AF;20;2016;0
YE;AF;21;2016;0
YE;AF;22;2016;0
YE;AF;23;2016;0
YE;AF;24;2016;0
YE;AF;25;2016;0
YE;AF;26;2016;0
YE;AF;27;2016;0
YE;AF;28;2016;0
YE;AF;29;2016;0
YE;AF;30;2016;0
YE;AF;31;2016;0
YE;AF;32;2016;0
YE;AF;33;2016;0
YE;AF;34;2016;0
YE;AF;35;2016;0
YE;AF;36;2016;0
YE;AF;37;2016;0
YE;AF;38;2016;0
YE;AF;39;2016;0
YE;AF;40;2016;0
YE;AF;41;2016;0
YE;AF;42;2016;0
YE;AF;43;2016;0
YE;AF;44;2016;0
YE;AF;45;2016;0
YE;AF;46;2016;0
YE;AF;47;2016;0
YE;AF;48;2016;0
YE;AF;49;2016;0
YE;AF;50;2016;0
YE;AF;51;2016;0
YE;AF;52;2016;0
YE;AG;1;2016;0
YE;AG;2;2016;0
YE;AG;3;2016;0
YE;AG;4;2016;0
YE;AG;5;2016;0
YE;AG;6;2016;0
YE;AG;7;2016;0
YE;AG;8;2016;0
YE;AG;9;2016;0
YE;AG;10;2016;0
YE;AG;11;2016;0
YE;AG;12;2016;0
YE;AG;13;2016;0
YE;AG;14;2016;0
YE;AG;15;2016;0
YE;AG;16;2016;0
YE;AG;17;2016;0
YE;AG;18;2016;0
YE;AG;19;2016;0
YE;AG;20;2016;0
YE;AG;21;2016;0
YE;AG;22;2016;0
YE;AG;23;2016;0
YE;AG;24;2016;0
YE;AG;25;2016;0
YE;AG;26;2016;0
YE;AG;27;2016;0
YE;AG;28;2016;0
YE;AG;29;2016;0
YE;AG;30;2016;0
YE;AG;31;2016;0
YE;AG;32;2016;0
YE;AG;33;2016;0
YE;AG;34;2016;0
YE;AG;35;2016;0
YE;AG;36;2016;0
YE;AG;37;2016;0
YE;AG;38;2016;0
YE;AG;39;2016;0
YE;AG;40;2016;0
YE;AG;41;2016;0
YE;AG;42;2016;0
YE;AG;43;2016;0
YE;AG;44;2016;0
YE;AG;45;2016;0
YE;AG;46;2016;0
YE;AG;47;2016;0
YE;AG;48;2016;0
YE;AG;49;2016;0
YE;AG;50;2016;0
YE;AG;51;2016;0
YE;AG;52;2016;0
YE;AI;1;2016;0
YE;AI;2;2016;0
YE;AI;3;2016;0
YE;AI;4;2016;0
YE;AI;5;2016;0
YE;AI;6;2016;0
YE;AI;7;2016;0
YE;AI;8;2016;0
YE;AI;9;2016;0
YE;AI;10;2016;0
YE;AI;11;2016;0
YE;AI;12;2016;0
YE;AI;13;2016;0
YE;AI;14;2016;0
YE;AI;15;2016;0
YE;AI;16;2016;0
YE;AI;17;2016;0
YE;AI;18;2016;0
YE;AI;19;2016;0
YE;AI;20;2016;0
YE;AI;21;2016;0
YE;AI;22;2016;0
YE;AI;23;2016;0
YE;AI;24;2016;0
YE;AI;25;2016;0
YE;AI;26;2016;0
YE;AI;27;2016;0
YE;AI;28;2016;0
YE;AI;29;2016;0
YE;AI;30;2016;0
YE;AI;31;2016;0
YE;AI;32;2016;0
YE;AI;33;2016;0
YE;AI;34;2016;0
YE;AI;35;2016;0
YE;AI;36;2016;0
YE;AI;37;2016;0
YE;AI;38;2016;0
YE;AI;39;2016;0
YE;AI;40;2016;0
YE;AI;41;2016;0
YE;AI;42;2016;0
YE;AI;43;2016;0
YE;AI;44;2016;0
YE;AI;45;2016;0
YE;AI;46;2016;0
YE;AI;47;2016;0
YE;AI;48;2016;0
YE;AI;49;2016;0
YE;AI;50;2016;0
YE;AI;51;2016;0
YE;AI;52;2016;0
YE;AL;1;2016;0
YE;AL;2;2016;0
YE;AL;3;2016;0
YE;AL;4;2016;0
YE;AL;5;2016;0
YE;AL;6;2016;0
YE;AL;7;2016;0
YE;AL;8;2016;0
YE;AL;9;2016;0
YE;AL;10;2016;0
YE;AL;11;2016;0
YE;AL;12;2016;0
YE;AL;13;2016;0
YE;AL;14;2016;0
YE;AL;15;2016;0
YE;AL;16;2016;0
YE;AL;17;2016;0
YE;AL;18;2016;0
YE;AL;19;2016;0
YE;AL;20;2016;0
YE;AL;21;2016;0
YE;AL;22;2016;0
YE;AL;23;2016;0
YE;AL;24;2016;0
YE;AL;25;2016;0
YE;AL;26;2016;0
YE;AL;27;2016;0
YE;AL;28;2016;0
YE;AL;29;2016;0
YE;AL;30;2016;0
YE;AL;31;2016;0
YE;AL;32;2016;0
YE;AL;33;2016;0
YE;AL;34;2016;0
YE;AL;35;2016;0
YE;AL;36;2016;0
YE;AL;37;2016;0
YE;AL;38;2016;0
YE;AL;39;2016;0
YE;AL;40;2016;0
YE;AL;41;2016;0
YE;AL;42;2016;0
YE;AL;43;2016;0
YE;AL;44;2016;0
YE;AL;45;2016;0
YE;AL;46;2016;0
YE;AL;47;2016;0
YE;AL;48;2016;0
YE;AL;49;2016;0
YE;AL;50;2016;0
YE;AL;51;2016;0
YE;AL;52;2016;0
YE;AM;1;2016;0
YE;AM;2;2016;0
YE;AM;3;2016;0
YE;AM;4;2016;0
YE;AM;5;2016;0
YE;AM;6;2016;0
YE;AM;7;2016;0
YE;AM;8;2016;0
YE;AM;9;2016;0
YE;AM;10;2016;0
YE;AM;11;2016;0
YE;AM;12;2016;0
YE;AM;13;2016;0
YE;AM;14;2016;0
YE;AM;15;2016;0
YE;AM;16;2016;0
YE;AM;17;2016;0
YE;AM;18;2016;0
YE;AM;19;2016;0
YE;AM;20;2016;0
YE;AM;21;2016;0
YE;AM;22;2016;0
YE;AM;23;2016;0
YE;AM;24;2016;0
YE;AM;25;2016;0
YE;AM;26;2016;0
YE;AM;27;2016;0
YE;AM;28;2016;0
YE;AM;29;2016;0
YE;AM;30;2016;0
YE;AM;31;2016;0
YE;AM;32;2016;0
YE;AM;33;2016;0
YE;AM;34;2016;0
YE;AM;35;2016;0
YE;AM;36;2016;0
YE;AM;37;2016;0
YE;AM;38;2016;0
YE;AM;39;2016;0
YE;AM;40;2016;0
YE;AM;41;2016;0
YE;AM;42;2016;0
YE;AM;43;2016;0
YE;AM;44;2016;0
YE;AM;45;2016;0
YE;AM;46;2016;0
YE;AM;47;2016;0
YE;AM;48;2016;0
YE;AM;49;2016;0
YE;AM;50;2016;0
YE;AM;51;2016;0
YE;AM;52;2016;0
YE;AO;1;2016;0
YE;AO;2;2016;0
YE;AO;3;2016;0
YE;AO;4;2016;0
YE;AO;5;2016;0
YE;AO;6;2016;0
YE;AO;7;2016;0
YE;AO;8;2016;0
YE;AO;9;2016;0
YE;AO;10;2016;0
YE;AO;11;2016;0
YE;AO;12;2016;0
YE;AO;13;2016;0
YE;AO;14;2016;0
YE;AO;15;2016;0
YE;AO;16;2016;0
YE;AO;17;2016;0
YE;AO;18;2016;0
YE;AO;19;2016;0
YE;AO;20;2016;0
YE;AO;21;2016;0
YE;AO;22;2016;0
YE;AO;23;2016;0
YE;AO;24;2016;0
YE;AO;25;2016;0
YE;AO;26;2016;0
YE;AO;27;2016;0
YE;AO;28;2016;0
YE;AO;29;2016;0
YE;AO;30;2016;0
YE;AO;31;2016;0
YE;AO;32;2016;0
YE;AO;33;2016;0
YE;AO;34;2016;0
YE;AO;35;2016;0
YE;AO;36;2016;0
YE;AO;37;2016;0
YE;AO;38;2016;0
YE;AO;39;2016;0
YE;AO;40;2016;0
YE;AO;41;2016;0
YE;AO;42;2016;0
YE;AO;43;2016;0
YE;AO;44;2016;0
YE;AO;45;2016;0
YE;AO;46;2016;0
YE;AO;47;2016;0
YE;AO;48;2016;0
YE;AO;49;2016;0
YE;AO;50;2016;0
YE;AO;51;2016;0
YE;AO;52;2016;0
YE;AQ;1;2016;0
YE;AQ;2;2016;0
YE;AQ;3;2016;0
YE;AQ;4;2016;0
YE;AQ;5;2016;0
YE;AQ;6;2016;0
YE;AQ;7;2016;0
YE;AQ;8;2016;0
YE;AQ;9;2016;0
YE;AQ;10;2016;0
YE;AQ;11;2016;0
YE;AQ;12;2016;0
YE;AQ;13;2016;0
YE;AQ;14;2016;0
YE;AQ;15;2016;0
YE;AQ;16;2016;0
YE;AQ;17;2016;0
YE;AQ;18;2016;0
YE;AQ;19;2016;0
YE;AQ;20;2016;0
YE;AQ;21;2016;0
YE;AQ;22;2016;0
YE;AQ;23;2016;0
YE;AQ;24;2016;0
YE;AQ;25;2016;0
YE;AQ;26;2016;0
YE;AQ;27;2016;0
YE;AQ;28;2016;0
YE;AQ;29;2016;0
YE;AQ;30;2016;0
YE;AQ;31;2016;0
YE;AQ;32;2016;0
YE;AQ;33;2016;0
YE;AQ;34;2016;0
YE;AQ;35;2016;0
YE;AQ;36;2016;0
YE;AQ;37;2016;0
YE;AQ;38;2016;0
YE;AQ;39;2016;0
YE;AQ;40;2016;0
YE;AQ;41;2016;0
YE;AQ;42;2016;0
YE;AQ;43;2016;0
YE;AQ;44;2016;0
YE;AQ;45;2016;0
YE;AQ;46;2016;0
YE;AQ;47;2016;0
YE;AQ;48;2016;0
YE;AQ;49;2016;0
YE;AQ;50;2016;0
YE;AQ;51;2016;0
YE;AQ;52;2016;0
YE;AR;1;2016;0
YE;AR;2;2016;0
YE;AR;3;2016;0
YE;AR;4;2016;0
YE;AR;5;2016;0
YE;AR;6;2016;0
YE;AR;7;2016;0
YE;AR;8;2016;0
YE;AR;9;2016;0
YE;AR;10;2016;0
YE;AR;11;2016;0
YE;AR;12;2016;0
YE;AR;13;2016;0
YE;AR;14;2016;0
YE;AR;15;2016;0
YE;AR;16;2016;0
YE;AR;17;2016;0
YE;AR;18;2016;0
YE;AR;19;2016;0
YE;AR;20;2016;0
YE;AR;21;2016;0
YE;AR;22;2016;0
YE;AR;23;2016;0
YE;AR;24;2016;0
YE;AR;25;2016;0
YE;AR;26;2016;0
YE;AR;27;2016;0
YE;AR;28;2016;0
YE;AR;29;2016;0
YE;AR;30;2016;0
YE;AR;31;2016;0
YE;AR;32;2016;0
YE;AR;33;2016;0
YE;AR;34;2016;0
YE;AR;35;2016;0
YE;AR;36;2016;0
YE;AR;37;2016;0
YE;AR;38;2016;0
YE;AR;39;2016;0
YE;AR;40;2016;0
YE;AR;41;2016;0
YE;AR;42;2016;0
YE;AR;43;2016;0
YE;AR;44;2016;0
YE;AR;45;2016;0
YE;AR;46;2016;0
YE;AR;47;2016;0
YE;AR;48;2016;0
YE;AR;49;2016;0
YE;AR;50;2016;0
YE;AR;51;2016;0
YE;AR;52;2016;0
YE;AS;1;2016;0
YE;AS;2;2016;0
YE;AS;3;2016;0
YE;AS;4;2016;0
YE;AS;5;2016;0
YE;AS;6;2016;0
YE;AS;7;2016;0
YE;AS;8;2016;0
YE;AS;9;2016;0
YE;AS;10;2016;0
YE;AS;11;2016;0
YE;AS;12;2016;0
YE;AS;13;2016;0
YE;AS;14;2016;0
YE;AS;15;2016;0
YE;AS;16;2016;0
YE;AS;17;2016;0
YE;AS;18;2016;0
YE;AS;19;2016;0
YE;AS;20;2016;0
YE;AS;21;2016;0
YE;AS;22;2016;0
YE;AS;23;2016;0
YE;AS;24;2016;0
YE;AS;25;2016;0
YE;AS;26;2016;0
YE;AS;27;2016;0
YE;AS;28;2016;0
YE;AS;29;2016;0
YE;AS;30;2016;0
YE;AS;31;2016;0
YE;AS;32;2016;0
YE;AS;33;2016;0
YE;AS;34;2016;0
YE;AS;35;2016;0
YE;AS;36;2016;0
YE;AS;37;2016;0
YE;AS;38;2016;0
YE;AS;39;2016;0
YE;AS;40;2016;0
YE;AS;41;2016;0
YE;AS;42;2016;0
YE;AS;43;2016;0
YE;AS;44;2016;0
YE;AS;45;2016;0
YE;AS;46;2016;0
YE;AS;47;2016;0
YE;AS;48;2016;0
YE;AS;49;2016;0
YE;AS;50;2016;0
YE;AS;51;2016;0
YE;AS;52;2016;0
YE;AT;1;2016;0
YE;AT;2;2016;0
YE;AT;3;2016;0
YE;AT;4;2016;0
YE;AT;5;2016;0
YE;AT;6;2016;0
YE;AT;7;2016;0
YE;AT;8;2016;0
YE;AT;9;2016;0
YE;AT;10;2016;0
YE;AT;11;2016;0
YE;AT;12;2016;0
YE;AT;13;2016;0
YE;AT;14;2016;0
YE;AT;15;2016;0
YE;AT;16;2016;0
YE;AT;17;2016;0
YE;AT;18;2016;0
YE;AT;19;2016;0
YE;AT;20;2016;0
YE;AT;21;2016;0
YE;AT;22;2016;0
YE;AT;23;2016;0
YE;AT;24;2016;0
YE;AT;25;2016;0
YE;AT;26;2016;0
YE;AT;27;2016;0
YE;AT;28;2016;0
YE;AT;29;2016;0
YE;AT;30;2016;0
YE;AT;31;2016;0
YE;AT;32;2016;0
YE;AT;33;2016;0
YE;AT;34;2016;0
YE;AT;35;2016;0
YE;AT;36;2016;0
YE;AT;37;2016;0
YE;AT;38;2016;0
YE;AT;39;2016;0
YE;AT;40;2016;0
YE;AT;41;2016;0
YE;AT;42;2016;0
YE;AT;43;2016;0
YE;AT;44;2016;0
YE;AT;45;2016;0
YE;AT;46;2016;0
YE;AT;47;2016;0
YE;AT;48;2016;0
YE;AT;49;2016;0
YE;AT;50;2016;0
YE;AT;51;2016;0
YE;AT;52;2016;0
YE;AU;1;2016;0
YE;AU;2;2016;0
YE;AU;3;2016;0
YE;AU;4;2016;0
YE;AU;5;2016;0
YE;AU;6;2016;0
YE;AU;7;2016;0
YE;AU;8;2016;0
YE;AU;9;2016;0
YE;AU;10;2016;0
YE;AU;11;2016;0
YE;AU;12;2016;0
YE;AU;13;2016;0
YE;AU;14;2016;0
YE;AU;15;2016;0
YE;AU;16;2016;0
YE;AU;17;2016;0
YE;AU;18;2016;0
YE;AU;19;2016;0
YE;AU;20;2016;0
YE;AU;21;2016;0
YE;AU;22;2016;0
YE;AU;23;2016;0
YE;AU;24;2016;0
YE;AU;25;2016;0
YE;AU;26;2016;0
YE;AU;27;2016;0
YE;AU;28;2016;0
YE;AU;29;2016;0
YE;AU;30;2016;0
YE;AU;31;2016;0
YE;AU;32;2016;0
YE;AU;33;2016;0
YE;AU;34;2016;0
YE;AU;35;2016;0
YE;AU;36;2016;0
YE;AU;37;2016;0
YE;AU;38;2016;0
YE;AU;39;2016;0
YE;AU;40;2016;0
YE;AU;41;2016;0
YE;AU;42;2016;0
YE;AU;43;2016;0
YE;AU;44;2016;0
YE;AU;45;2016;0
YE;AU;46;2016;0
YE;AU;47;2016;0
YE;AU;48;2016;0
YE;AU;49;2016;0
YE;AU;50;2016;0
YE;AU;51;2016;0
YE;AU;52;2016;0
YE;AW;1;2016;0
YE;AW;2;2016;0
YE;AW;3;2016;0
YE;AW;4;2016;0
YE;AW;5;2016;0
YE;AW;6;2016;0
YE;AW;7;2016;0
YE;AW;8;2016;0
YE;AW;9;2016;0
YE;AW;10;2016;0
YE;AW;11;2016;0
YE;AW;12;2016;0
YE;AW;13;2016;0
YE;AW;14;2016;0
YE;AW;15;2016;0
YE;AW;16;2016;0
YE;AW;17;2016;0
YE;AW;18;2016;0
YE;AW;19;2016;0
YE;AW;20;2016;0
YE;AW;21;2016;0
YE;AW;22;2016;0
YE;AW;23;2016;0
YE;AW;24;2016;0
YE;AW;25;2016;0
YE;AW;26;2016;0
YE;AW;27;2016;0
YE;AW;28;2016;0
YE;AW;29;2016;0
YE;AW;30;2016;0
YE;AW;31;2016;0
YE;AW;32;2016;0
YE;AW;33;2016;0
YE;AW;34;2016;0
YE;AW;35;2016;0
YE;AW;36;2016;0
YE;AW;37;2016;0
YE;AW;38;2016;0
YE;AW;39;2016;0
YE;AW;40;2016;0
YE;AW;41;2016;0
YE;AW;42;2016;0
YE;AW;43;2016;0
YE;AW;44;2016;0
YE;AW;45;2016;0
YE;AW;46;2016;0
YE;AW;47;2016;0
YE;AW;48;2016;0
YE;AW;49;2016;0
YE;AW;50;2016;0
YE;AW;51;2016;0
YE;AW;52;2016;0
YE;AZ;1;2016;0
YE;AZ;2;2016;0
YE;AZ;3;2016;0
YE;AZ;4;2016;0
YE;AZ;5;2016;0
YE;AZ;6;2016;0
YE;AZ;7;2016;0
YE;AZ;8;2016;0
YE;AZ;9;2016;0
YE;AZ;10;2016;0
YE;AZ;11;2016;0
YE;AZ;12;2016;0
YE;AZ;13;2016;0
YE;AZ;14;2016;0
YE;AZ;15;2016;0
YE;AZ;16;2016;0
YE;AZ;17;2016;0
YE;AZ;18;2016;0
YE;AZ;19;2016;0
YE;AZ;20;2016;0
YE;AZ;21;2016;0
YE;AZ;22;2016;0
YE;AZ;23;2016;0
YE;AZ;24;2016;0
YE;AZ;25;2016;0
