from;to;week;year;passengers
RU;CA;1;2016;2940
RU;CA;2;2016;2940
RU;CA;3;2016;2940
RU;CA;4;2016;2940
RU;CA;5;2016;2940
RU;CA;6;2016;2940
RU;CA;7;2016;2940
RU;CA;8;2016;2940
RU;CA;9;2016;2940
RU;CA;10;2016;2940
RU;CA;11;2016;2940
RU;CA;12;2016;2940
RU;CA;13;2016;2940
RU;CA;14;2016;2940
RU;CA;15;2016;2940
RU;CA;16;2016;2940
RU;CA;17;2016;2940
RU;CA;18;2016;2940
RU;CA;19;2016;2940
RU;CA;20;2016;2940
RU;CA;21;2016;2940
RU;CA;22;2016;2940
RU;CA;23;2016;2940
RU;CA;24;2016;2940
RU;CA;25;2016;2940
RU;CA;26;2016;2940
RU;CA;27;2016;2940
RU;CA;28;2016;2940
RU;CA;29;2016;2940
RU;CA;30;2016;2940
RU;CA;31;2016;2940
RU;CA;32;2016;2940
RU;CA;33;2016;2940
RU;CA;34;2016;2940
RU;CA;35;2016;2940
RU;CA;36;2016;2940
RU;CA;37;2016;2940
RU;CA;38;2016;2940
RU;CA;39;2016;2940
RU;CA;40;2016;2940
RU;CA;41;2016;2940
RU;CA;42;2016;2940
RU;CA;43;2016;2940
RU;CA;44;2016;2940
RU;CA;45;2016;2940
RU;CA;46;2016;2940
RU;CA;47;2016;2940
RU;CA;48;2016;2940
RU;CA;49;2016;2940
RU;CA;50;2016;2940
RU;CA;51;2016;2940
RU;CA;52;2016;2940
RU;CN;1;2016;18375
RU;CN;2;2016;18375
RU;CN;3;2016;18375
RU;CN;4;2016;18375
RU;CN;5;2016;18375
RU;CN;6;2016;18375
RU;CN;7;2016;18375
RU;CN;8;2016;18375
RU;CN;9;2016;18375
RU;CN;10;2016;18375
RU;CN;11;2016;18375
RU;CN;12;2016;18375
RU;CN;13;2016;18375
RU;CN;14;2016;18375
RU;CN;15;2016;18375
RU;CN;16;2016;18375
RU;CN;17;2016;18375
RU;CN;18;2016;18375
RU;CN;19;2016;18375
RU;CN;20;2016;18375
RU;CN;21;2016;18375
RU;CN;22;2016;18375
RU;CN;23;2016;18375
RU;CN;24;2016;18375
RU;CN;25;2016;18375
RU;CN;26;2016;18375
RU;CN;27;2016;18375
RU;CN;28;2016;18375
RU;CN;29;2016;18375
RU;CN;30;2016;18375
RU;CN;31;2016;18375
RU;CN;32;2016;18375
RU;CN;33;2016;18375
RU;CN;34;2016;18375
RU;CN;35;2016;18375
RU;CN;36;2016;18375
RU;CN;37;2016;18375
RU;CN;38;2016;18375
RU;CN;39;2016;18375
RU;CN;40;2016;18375
RU;CN;41;2016;18375
RU;CN;42;2016;18375
RU;CN;43;2016;18375
RU;CN;44;2016;18375
RU;CN;45;2016;18375
RU;CN;46;2016;18375
RU;CN;47;2016;18375
RU;CN;48;2016;18375
RU;CN;49;2016;18375
RU;CN;50;2016;18375
RU;CN;51;2016;18375
RU;CN;52;2016;18375
RU;US;1;2016;15435
RU;US;2;2016;15435
RU;US;3;2016;15435
RU;US;4;2016;15435
RU;US;5;2016;15435
RU;US;6;2016;15435
RU;US;7;2016;15435
RU;US;8;2016;15435
RU;US;9;2016;15435
RU;US;10;2016;15435
RU;US;11;2016;15435
RU;US;12;2016;15435
RU;US;13;2016;15435
RU;US;14;2016;15435
RU;US;15;2016;15435
RU;US;16;2016;15435
RU;US;17;2016;15435
RU;US;18;2016;15435
RU;US;19;2016;15435
RU;US;20;2016;15435
RU;US;21;2016;15435
RU;US;22;2016;15435
RU;US;23;2016;15435
RU;US;24;2016;15435
RU;US;25;2016;15435
RU;US;26;2016;15435
RU;US;27;2016;15435
RU;US;28;2016;15435
RU;US;29;2016;15435
RU;US;30;2016;15435
RU;US;31;2016;15435
RU;US;32;2016;15435
RU;US;33;2016;15435
RU;US;34;2016;15435
RU;US;35;2016;15435
RU;US;36;2016;15435
RU;US;37;2016;15435
RU;US;38;2016;15435
RU;US;39;2016;15435
RU;US;40;2016;15435
RU;US;41;2016;15435
RU;US;42;2016;15435
RU;US;43;2016;15435
RU;US;44;2016;15435
RU;US;45;2016;15435
RU;US;46;2016;15435
RU;US;47;2016;15435
RU;US;48;2016;15435
RU;US;49;2016;15435
RU;US;50;2016;15435
RU;US;51;2016;15435
RU;US;52;2016;15435
RU;BR;1;2016;2205
RU;BR;2;2016;2205
RU;BR;3;2016;2205
RU;BR;4;2016;2205
RU;BR;5;2016;2205
RU;BR;6;2016;2205
RU;BR;7;2016;2205
RU;BR;8;2016;2205
RU;BR;9;2016;2205
RU;BR;10;2016;2205
RU;BR;11;2016;2205
RU;BR;12;2016;2205
RU;BR;13;2016;2205
RU;BR;14;2016;2205
RU;BR;15;2016;2205
RU;BR;16;2016;2205
RU;BR;17;2016;2205
RU;BR;18;2016;2205
RU;BR;19;2016;2205
RU;BR;20;2016;2205
RU;BR;21;2016;2205
RU;BR;22;2016;2205
RU;BR;23;2016;2205
RU;BR;24;2016;2205
RU;BR;25;2016;2205
RU;BR;26;2016;2205
RU;BR;27;2016;2205
RU;BR;28;2016;2205
RU;BR;29;2016;2205
RU;BR;30;2016;2205
RU;BR;31;2016;2205
RU;BR;32;2016;2205
RU;BR;33;2016;2205
RU;BR;34;2016;2205
RU;BR;35;2016;2205
RU;BR;36;2016;2205
RU;BR;37;2016;2205
RU;BR;38;2016;2205
RU;BR;39;2016;2205
RU;BR;40;2016;2205
RU;BR;41;2016;2205
RU;BR;42;2016;2205
RU;BR;43;2016;2205
RU;BR;44;2016;2205
RU;BR;45;2016;2205
RU;BR;46;2016;2205
RU;BR;47;2016;2205
RU;BR;48;2016;2205
RU;BR;49;2016;2205
RU;BR;50;2016;2205
RU;BR;51;2016;2205
RU;BR;52;2016;2205
RU;AU;1;2016;1470
RU;AU;2;2016;1470
RU;AU;3;2016;1470
RU;AU;4;2016;1470
RU;AU;5;2016;1470
RU;AU;6;2016;1470
RU;AU;7;2016;1470
RU;AU;8;2016;1470
RU;AU;9;2016;1470
RU;AU;10;2016;1470
RU;AU;11;2016;1470
RU;AU;12;2016;1470
RU;AU;13;2016;1470
RU;AU;14;2016;1470
RU;AU;15;2016;1470
RU;AU;16;2016;1470
RU;AU;17;2016;1470
RU;AU;18;2016;1470
RU;AU;19;2016;1470
RU;AU;20;2016;1470
RU;AU;21;2016;1470
RU;AU;22;2016;1470
RU;AU;23;2016;1470
RU;AU;24;2016;1470
RU;AU;25;2016;1470
RU;AU;26;2016;1470
RU;AU;27;2016;1470
RU;AU;28;2016;1470
RU;AU;29;2016;1470
RU;AU;30;2016;1470
RU;AU;31;2016;1470
RU;AU;32;2016;1470
RU;AU;33;2016;1470
RU;AU;34;2016;1470
RU;AU;35;2016;1470
RU;AU;36;2016;1470
RU;AU;37;2016;1470
RU;AU;38;2016;1470
RU;AU;39;2016;1470
RU;AU;40;2016;1470
RU;AU;41;2016;1470
RU;AU;42;2016;1470
RU;AU;43;2016;1470
RU;AU;44;2016;1470
RU;AU;45;2016;1470
RU;AU;46;2016;1470
RU;AU;47;2016;1470
RU;AU;48;2016;1470
RU;AU;49;2016;1470
RU;AU;50;2016;1470
RU;AU;51;2016;1470
RU;AU;52;2016;1470
RU;IN;1;2016;5145
RU;IN;2;2016;5145
RU;IN;3;2016;5145
RU;IN;4;2016;5145
RU;IN;5;2016;5145
RU;IN;6;2016;5145
RU;IN;7;2016;5145
RU;IN;8;2016;5145
RU;IN;9;2016;5145
RU;IN;10;2016;5145
RU;IN;11;2016;5145
RU;IN;12;2016;5145
RU;IN;13;2016;5145
RU;IN;14;2016;5145
RU;IN;15;2016;5145
RU;IN;16;2016;5145
RU;IN;17;2016;5145
RU;IN;18;2016;5145
RU;IN;19;2016;5145
RU;IN;20;2016;5145
RU;IN;21;2016;5145
RU;IN;22;2016;5145
RU;IN;23;2016;5145
RU;IN;24;2016;5145
RU;IN;25;2016;5145
RU;IN;26;2016;5145
RU;IN;27;2016;5145
RU;IN;28;2016;5145
RU;IN;29;2016;5145
RU;IN;30;2016;5145
RU;IN;31;2016;5145
RU;IN;32;2016;5145
RU;IN;33;2016;5145
RU;IN;34;2016;5145
RU;IN;35;2016;5145
RU;IN;36;2016;5145
RU;IN;37;2016;5145
RU;IN;38;2016;5145
RU;IN;39;2016;5145
RU;IN;40;2016;5145
RU;IN;41;2016;5145
RU;IN;42;2016;5145
RU;IN;43;2016;5145
RU;IN;44;2016;5145
RU;IN;45;2016;5145
RU;IN;46;2016;5145
RU;IN;47;2016;5145
RU;IN;48;2016;5145
RU;IN;49;2016;5145
RU;IN;50;2016;5145
RU;IN;51;2016;5145
RU;IN;52;2016;5145
RU;AR;1;2016;1470
RU;AR;2;2016;1470
RU;AR;3;2016;1470
RU;AR;4;2016;1470
RU;AR;5;2016;1470
RU;AR;6;2016;1470
RU;AR;7;2016;1470
RU;AR;8;2016;1470
RU;AR;9;2016;1470
RU;AR;10;2016;1470
RU;AR;11;2016;1470
RU;AR;12;2016;1470
RU;AR;13;2016;1470
RU;AR;14;2016;1470
RU;AR;15;2016;1470
RU;AR;16;2016;1470
RU;AR;17;2016;1470
RU;AR;18;2016;1470
RU;AR;19;2016;1470
RU;AR;20;2016;1470
RU;AR;21;2016;1470
RU;AR;22;2016;1470
RU;AR;23;2016;1470
RU;AR;24;2016;1470
RU;AR;25;2016;1470
RU;AR;26;2016;1470
RU;AR;27;2016;1470
RU;AR;28;2016;1470
RU;AR;29;2016;1470
RU;AR;30;2016;1470
RU;AR;31;2016;1470
RU;AR;32;2016;1470
RU;AR;33;2016;1470
RU;AR;34;2016;1470
RU;AR;35;2016;1470
RU;AR;36;2016;1470
RU;AR;37;2016;1470
RU;AR;38;2016;1470
RU;AR;39;2016;1470
RU;AR;40;2016;1470
RU;AR;41;2016;1470
RU;AR;42;2016;1470
RU;AR;43;2016;1470
RU;AR;44;2016;1470
RU;AR;45;2016;1470
RU;AR;46;2016;1470
RU;AR;47;2016;1470
RU;AR;48;2016;1470
RU;AR;49;2016;1470
RU;AR;50;2016;1470
RU;AR;51;2016;1470
RU;AR;52;2016;1470
RU;KZ;1;2016;3675
RU;KZ;2;2016;3675
RU;KZ;3;2016;3675
RU;KZ;4;2016;3675
RU;KZ;5;2016;3675
RU;KZ;6;2016;3675
RU;KZ;7;2016;3675
RU;KZ;8;2016;3675
RU;KZ;9;2016;3675
RU;KZ;10;2016;3675
RU;KZ;11;2016;3675
RU;KZ;12;2016;3675
RU;KZ;13;2016;3675
RU;KZ;14;2016;3675
RU;KZ;15;2016;3675
RU;KZ;16;2016;3675
RU;KZ;17;2016;3675
RU;KZ;18;2016;3675
RU;KZ;19;2016;3675
RU;KZ;20;2016;3675
RU;KZ;21;2016;3675
RU;KZ;22;2016;3675
RU;KZ;23;2016;3675
RU;KZ;24;2016;3675
RU;KZ;25;2016;3675
RU;KZ;26;2016;3675
RU;KZ;27;2016;3675
RU;KZ;28;2016;3675
RU;KZ;29;2016;3675
RU;KZ;30;2016;3675
RU;KZ;31;2016;3675
RU;KZ;32;2016;3675
RU;KZ;33;2016;3675
RU;KZ;34;2016;3675
RU;KZ;35;2016;3675
RU;KZ;36;2016;3675
RU;KZ;37;2016;3675
RU;KZ;38;2016;3675
RU;KZ;39;2016;3675
RU;KZ;40;2016;3675
RU;KZ;41;2016;3675
RU;KZ;42;2016;3675
RU;KZ;43;2016;3675
RU;KZ;44;2016;3675
RU;KZ;45;2016;3675
RU;KZ;46;2016;3675
RU;KZ;47;2016;3675
RU;KZ;48;2016;3675
RU;KZ;49;2016;3675
RU;KZ;50;2016;3675
RU;KZ;51;2016;3675
RU;KZ;52;2016;3675
RU;DZ;1;2016;735
RU;DZ;2;2016;735
RU;DZ;3;2016;735
RU;DZ;4;2016;735
RU;DZ;5;2016;735
RU;DZ;6;2016;735
RU;DZ;7;2016;735
RU;DZ;8;2016;735
RU;DZ;9;2016;735
RU;DZ;10;2016;735
RU;DZ;11;2016;735
RU;DZ;12;2016;735
RU;DZ;13;2016;735
RU;DZ;14;2016;735
RU;DZ;15;2016;735
RU;DZ;16;2016;735
RU;DZ;17;2016;735
RU;DZ;18;2016;735
RU;DZ;19;2016;735
RU;DZ;20;2016;735
RU;DZ;21;2016;735
RU;DZ;22;2016;735
RU;DZ;23;2016;735
RU;DZ;24;2016;735
RU;DZ;25;2016;735
RU;DZ;26;2016;735
RU;DZ;27;2016;735
RU;DZ;28;2016;735
RU;DZ;29;2016;735
RU;DZ;30;2016;735
RU;DZ;31;2016;735
RU;DZ;32;2016;735
RU;DZ;33;2016;735
RU;DZ;34;2016;735
RU;DZ;35;2016;735
RU;DZ;36;2016;735
RU;DZ;37;2016;735
RU;DZ;38;2016;735
RU;DZ;39;2016;735
RU;DZ;40;2016;735
RU;DZ;41;2016;735
RU;DZ;42;2016;735
RU;DZ;43;2016;735
RU;DZ;44;2016;735
RU;DZ;45;2016;735
RU;DZ;46;2016;735
RU;DZ;47;2016;735
RU;DZ;48;2016;735
RU;DZ;49;2016;735
RU;DZ;50;2016;735
RU;DZ;51;2016;735
RU;DZ;52;2016;735
RU;CD;1;2016;735
RU;CD;2;2016;735
RU;CD;3;2016;735
RU;CD;4;2016;735
RU;CD;5;2016;735
RU;CD;6;2016;735
RU;CD;7;2016;735
RU;CD;8;2016;735
RU;CD;9;2016;735
RU;CD;10;2016;735
RU;CD;11;2016;735
RU;CD;12;2016;735
RU;CD;13;2016;735
RU;CD;14;2016;735
RU;CD;15;2016;735
RU;CD;16;2016;735
RU;CD;17;2016;735
RU;CD;18;2016;735
RU;CD;19;2016;735
RU;CD;20;2016;735
RU;CD;21;2016;735
RU;CD;22;2016;735
RU;CD;23;2016;735
RU;CD;24;2016;735
RU;CD;25;2016;735
RU;CD;26;2016;735
RU;CD;27;2016;735
RU;CD;28;2016;735
RU;CD;29;2016;735
RU;CD;30;2016;735
RU;CD;31;2016;735
RU;CD;32;2016;735
RU;CD;33;2016;735
RU;CD;34;2016;735
RU;CD;35;2016;735
RU;CD;36;2016;735
RU;CD;37;2016;735
RU;CD;38;2016;735
RU;CD;39;2016;735
RU;CD;40;2016;735
RU;CD;41;2016;735
RU;CD;42;2016;735
RU;CD;43;2016;735
RU;CD;44;2016;735
RU;CD;45;2016;735
RU;CD;46;2016;735
RU;CD;47;2016;735
RU;CD;48;2016;735
RU;CD;49;2016;735
RU;CD;50;2016;735
RU;CD;51;2016;735
RU;CD;52;2016;735
RU;GL;1;2016;0
RU;GL;2;2016;0
RU;GL;3;2016;0
RU;GL;4;2016;0
RU;GL;5;2016;0
RU;GL;6;2016;0
RU;GL;7;2016;0
RU;GL;8;2016;0
RU;GL;9;2016;0
RU;GL;10;2016;0
RU;GL;11;2016;0
RU;GL;12;2016;0
RU;GL;13;2016;0
RU;GL;14;2016;0
RU;GL;15;2016;0
RU;GL;16;2016;0
RU;GL;17;2016;0
RU;GL;18;2016;0
RU;GL;19;2016;0
RU;GL;20;2016;0
RU;GL;21;2016;0
RU;GL;22;2016;0
RU;GL;23;2016;0
RU;GL;24;2016;0
RU;GL;25;2016;0
RU;GL;26;2016;0
RU;GL;27;2016;0
RU;GL;28;2016;0
RU;GL;29;2016;0
RU;GL;30;2016;0
RU;GL;31;2016;0
RU;GL;32;2016;0
RU;GL;33;2016;0
RU;GL;34;2016;0
RU;GL;35;2016;0
RU;GL;36;2016;0
RU;GL;37;2016;0
RU;GL;38;2016;0
RU;GL;39;2016;0
RU;GL;40;2016;0
RU;GL;41;2016;0
RU;GL;42;2016;0
RU;GL;43;2016;0
RU;GL;44;2016;0
RU;GL;45;2016;0
RU;GL;46;2016;0
RU;GL;47;2016;0
RU;GL;48;2016;0
RU;GL;49;2016;0
RU;GL;50;2016;0
RU;GL;51;2016;0
RU;GL;52;2016;0
RU;SA;1;2016;2205
RU;SA;2;2016;2205
RU;SA;3;2016;2205
RU;SA;4;2016;2205
RU;SA;5;2016;2205
RU;SA;6;2016;2205
RU;SA;7;2016;2205
RU;SA;8;2016;2205
RU;SA;9;2016;2205
RU;SA;10;2016;2205
RU;SA;11;2016;2205
RU;SA;12;2016;2205
RU;SA;13;2016;2205
RU;SA;14;2016;2205
RU;SA;15;2016;2205
RU;SA;16;2016;2205
RU;SA;17;2016;2205
RU;SA;18;2016;2205
RU;SA;19;2016;2205
RU;SA;20;2016;2205
RU;SA;21;2016;2205
RU;SA;22;2016;2205
RU;SA;23;2016;2205
RU;SA;24;2016;2205
RU;SA;25;2016;2205
RU;SA;26;2016;2205
RU;SA;27;2016;2205
RU;SA;28;2016;2205
RU;SA;29;2016;2205
RU;SA;30;2016;2205
RU;SA;31;2016;2205
RU;SA;32;2016;2205
RU;SA;33;2016;2205
RU;SA;34;2016;2205
RU;SA;35;2016;2205
RU;SA;36;2016;2205
RU;SA;37;2016;2205
RU;SA;38;2016;2205
RU;SA;39;2016;2205
RU;SA;40;2016;2205
RU;SA;41;2016;2205
RU;SA;42;2016;2205
RU;SA;43;2016;2205
RU;SA;44;2016;2205
RU;SA;45;2016;2205
RU;SA;46;2016;2205
RU;SA;47;2016;2205
RU;SA;48;2016;2205
RU;SA;49;2016;2205
RU;SA;50;2016;2205
RU;SA;51;2016;2205
RU;SA;52;2016;2205
RU;MX;1;2016;735
RU;MX;2;2016;735
RU;MX;3;2016;735
RU;MX;4;2016;735
RU;MX;5;2016;735
RU;MX;6;2016;735
RU;MX;7;2016;735
RU;MX;8;2016;735
RU;MX;9;2016;735
RU;MX;10;2016;735
RU;MX;11;2016;735
RU;MX;12;2016;735
RU;MX;13;2016;735
RU;MX;14;2016;735
RU;MX;15;2016;735
RU;MX;16;2016;735
RU;MX;17;2016;735
RU;MX;18;2016;735
RU;MX;19;2016;735
RU;MX;20;2016;735
RU;MX;21;2016;735
RU;MX;22;2016;735
RU;MX;23;2016;735
RU;MX;24;2016;735
RU;MX;25;2016;735
RU;MX;26;2016;735
RU;MX;27;2016;735
RU;MX;28;2016;735
RU;MX;29;2016;735
RU;MX;30;2016;735
RU;MX;31;2016;735
RU;MX;32;2016;735
RU;MX;33;2016;735
RU;MX;34;2016;735
RU;MX;35;2016;735
RU;MX;36;2016;735
RU;MX;37;2016;735
RU;MX;38;2016;735
RU;MX;39;2016;735
RU;MX;40;2016;735
RU;MX;41;2016;735
RU;MX;42;2016;735
RU;MX;43;2016;735
RU;MX;44;2016;735
RU;MX;45;2016;735
RU;MX;46;2016;735
RU;MX;47;2016;735
RU;MX;48;2016;735
RU;MX;49;2016;735
RU;MX;50;2016;735
RU;MX;51;2016;735
RU;MX;52;2016;735
RU;ID;1;2016;1470
RU;ID;2;2016;1470
RU;ID;3;2016;1470
RU;ID;4;2016;1470
RU;ID;5;2016;1470
RU;ID;6;2016;1470
RU;ID;7;2016;1470
RU;ID;8;2016;1470
RU;ID;9;2016;1470
RU;ID;10;2016;1470
RU;ID;11;2016;1470
RU;ID;12;2016;1470
RU;ID;13;2016;1470
RU;ID;14;2016;1470
RU;ID;15;2016;1470
RU;ID;16;2016;1470
RU;ID;17;2016;1470
RU;ID;18;2016;1470
RU;ID;19;2016;1470
RU;ID;20;2016;1470
RU;ID;21;2016;1470
RU;ID;22;2016;1470
RU;ID;23;2016;1470
RU;ID;24;2016;1470
RU;ID;25;2016;1470
RU;ID;26;2016;1470
RU;ID;27;2016;1470
RU;ID;28;2016;1470
RU;ID;29;2016;1470
RU;ID;30;2016;1470
RU;ID;31;2016;1470
RU;ID;32;2016;1470
RU;ID;33;2016;1470
RU;ID;34;2016;1470
RU;ID;35;2016;1470
RU;ID;36;2016;1470
RU;ID;37;2016;1470
RU;ID;38;2016;1470
RU;ID;39;2016;1470
RU;ID;40;2016;1470
RU;ID;41;2016;1470
RU;ID;42;2016;1470
RU;ID;43;2016;1470
RU;ID;44;2016;1470
RU;ID;45;2016;1470
RU;ID;46;2016;1470
RU;ID;47;2016;1470
RU;ID;48;2016;1470
RU;ID;49;2016;1470
RU;ID;50;2016;1470
RU;ID;51;2016;1470
RU;ID;52;2016;1470
RU;SD;1;2016;0
RU;SD;2;2016;0
RU;SD;3;2016;0
RU;SD;4;2016;0
RU;SD;5;2016;0
RU;SD;6;2016;0
RU;SD;7;2016;0
RU;SD;8;2016;0
RU;SD;9;2016;0
RU;SD;10;2016;0
RU;SD;11;2016;0
RU;SD;12;2016;0
RU;SD;13;2016;0
RU;SD;14;2016;0
RU;SD;15;2016;0
RU;SD;16;2016;0
RU;SD;17;2016;0
RU;SD;18;2016;0
RU;SD;19;2016;0
RU;SD;20;2016;0
RU;SD;21;2016;0
RU;SD;22;2016;0
RU;SD;23;2016;0
RU;SD;24;2016;0
RU;SD;25;2016;0
RU;SD;26;2016;0
RU;SD;27;2016;0
RU;SD;28;2016;0
RU;SD;29;2016;0
RU;SD;30;2016;0
RU;SD;31;2016;0
RU;SD;32;2016;0
RU;SD;33;2016;0
RU;SD;34;2016;0
RU;SD;35;2016;0
RU;SD;36;2016;0
RU;SD;37;2016;0
RU;SD;38;2016;0
RU;SD;39;2016;0
RU;SD;40;2016;0
RU;SD;41;2016;0
RU;SD;42;2016;0
RU;SD;43;2016;0
RU;SD;44;2016;0
RU;SD;45;2016;0
RU;SD;46;2016;0
RU;SD;47;2016;0
RU;SD;48;2016;0
RU;SD;49;2016;0
RU;SD;50;2016;0
RU;SD;51;2016;0
RU;SD;52;2016;0
RU;LY;1;2016;0
RU;LY;2;2016;0
RU;LY;3;2016;0
RU;LY;4;2016;0
RU;LY;5;2016;0
RU;LY;6;2016;0
RU;LY;7;2016;0
RU;LY;8;2016;0
RU;LY;9;2016;0
RU;LY;10;2016;0
RU;LY;11;2016;0
RU;LY;12;2016;0
RU;LY;13;2016;0
RU;LY;14;2016;0
RU;LY;15;2016;0
RU;LY;16;2016;0
RU;LY;17;2016;0
RU;LY;18;2016;0
RU;LY;19;2016;0
RU;LY;20;2016;0
RU;LY;21;2016;0
RU;LY;22;2016;0
RU;LY;23;2016;0
RU;LY;24;2016;0
RU;LY;25;2016;0
RU;LY;26;2016;0
RU;LY;27;2016;0
RU;LY;28;2016;0
RU;LY;29;2016;0
RU;LY;30;2016;0
RU;LY;31;2016;0
RU;LY;32;2016;0
RU;LY;33;2016;0
RU;LY;34;2016;0
RU;LY;35;2016;0
RU;LY;36;2016;0
RU;LY;37;2016;0
RU;LY;38;2016;0
RU;LY;39;2016;0
RU;LY;40;2016;0
RU;LY;41;2016;0
RU;LY;42;2016;0
RU;LY;43;2016;0
RU;LY;44;2016;0
RU;LY;45;2016;0
RU;LY;46;2016;0
RU;LY;47;2016;0
RU;LY;48;2016;0
RU;LY;49;2016;0
RU;LY;50;2016;0
RU;LY;51;2016;0
RU;LY;52;2016;0
RU;IR;1;2016;1470
RU;IR;2;2016;1470
RU;IR;3;2016;1470
RU;IR;4;2016;1470
RU;IR;5;2016;1470
RU;IR;6;2016;1470
RU;IR;7;2016;1470
RU;IR;8;2016;1470
RU;IR;9;2016;1470
RU;IR;10;2016;1470
RU;IR;11;2016;1470
RU;IR;12;2016;1470
RU;IR;13;2016;1470
RU;IR;14;2016;1470
RU;IR;15;2016;1470
RU;IR;16;2016;1470
RU;IR;17;2016;1470
RU;IR;18;2016;1470
RU;IR;19;2016;1470
RU;IR;20;2016;1470
RU;IR;21;2016;1470
RU;IR;22;2016;1470
RU;IR;23;2016;1470
RU;IR;24;2016;1470
RU;IR;25;2016;1470
RU;IR;26;2016;1470
RU;IR;27;2016;1470
RU;IR;28;2016;1470
RU;IR;29;2016;1470
RU;IR;30;2016;1470
RU;IR;31;2016;1470
RU;IR;32;2016;1470
RU;IR;33;2016;1470
RU;IR;34;2016;1470
RU;IR;35;2016;1470
RU;IR;36;2016;1470
RU;IR;37;2016;1470
RU;IR;38;2016;1470
RU;IR;39;2016;1470
RU;IR;40;2016;1470
RU;IR;41;2016;1470
RU;IR;42;2016;1470
RU;IR;43;2016;1470
RU;IR;44;2016;1470
RU;IR;45;2016;1470
RU;IR;46;2016;1470
RU;IR;47;2016;1470
RU;IR;48;2016;1470
RU;IR;49;2016;1470
RU;IR;50;2016;1470
RU;IR;51;2016;1470
RU;IR;52;2016;1470
RU;MN;1;2016;0
RU;MN;2;2016;0
RU;MN;3;2016;0
RU;MN;4;2016;0
RU;MN;5;2016;0
RU;MN;6;2016;0
RU;MN;7;2016;0
RU;MN;8;2016;0
RU;MN;9;2016;0
RU;MN;10;2016;0
RU;MN;11;2016;0
RU;MN;12;2016;0
RU;MN;13;2016;0
RU;MN;14;2016;0
RU;MN;15;2016;0
RU;MN;16;2016;0
RU;MN;17;2016;0
RU;MN;18;2016;0
RU;MN;19;2016;0
RU;MN;20;2016;0
RU;MN;21;2016;0
RU;MN;22;2016;0
RU;MN;23;2016;0
RU;MN;24;2016;0
RU;MN;25;2016;0
RU;MN;26;2016;0
RU;MN;27;2016;0
RU;MN;28;2016;0
RU;MN;29;2016;0
RU;MN;30;2016;0
RU;MN;31;2016;0
RU;MN;32;2016;0
RU;MN;33;2016;0
RU;MN;34;2016;0
RU;MN;35;2016;0
RU;MN;36;2016;0
RU;MN;37;2016;0
RU;MN;38;2016;0
RU;MN;39;2016;0
RU;MN;40;2016;0
RU;MN;41;2016;0
RU;MN;42;2016;0
RU;MN;43;2016;0
RU;MN;44;2016;0
RU;MN;45;2016;0
RU;MN;46;2016;0
RU;MN;47;2016;0
RU;MN;48;2016;0
RU;MN;49;2016;0
RU;MN;50;2016;0
RU;MN;51;2016;0
RU;MN;52;2016;0
RU;PE;1;2016;735
RU;PE;2;2016;735
RU;PE;3;2016;735
RU;PE;4;2016;735
RU;PE;5;2016;735
RU;PE;6;2016;735
RU;PE;7;2016;735
RU;PE;8;2016;735
RU;PE;9;2016;735
RU;PE;10;2016;735
RU;PE;11;2016;735
RU;PE;12;2016;735
RU;PE;13;2016;735
RU;PE;14;2016;735
RU;PE;15;2016;735
RU;PE;16;2016;735
RU;PE;17;2016;735
RU;PE;18;2016;735
RU;PE;19;2016;735
RU;PE;20;2016;735
RU;PE;21;2016;735
RU;PE;22;2016;735
RU;PE;23;2016;735
RU;PE;24;2016;735
RU;PE;25;2016;735
RU;PE;26;2016;735
RU;PE;27;2016;735
RU;PE;28;2016;735
RU;PE;29;2016;735
RU;PE;30;2016;735
RU;PE;31;2016;735
RU;PE;32;2016;735
RU;PE;33;2016;735
RU;PE;34;2016;735
RU;PE;35;2016;735
RU;PE;36;2016;735
RU;PE;37;2016;735
RU;PE;38;2016;735
RU;PE;39;2016;735
RU;PE;40;2016;735
RU;PE;41;2016;735
RU;PE;42;2016;735
RU;PE;43;2016;735
RU;PE;44;2016;735
RU;PE;45;2016;735
RU;PE;46;2016;735
RU;PE;47;2016;735
RU;PE;48;2016;735
RU;PE;49;2016;735
RU;PE;50;2016;735
RU;PE;51;2016;735
RU;PE;52;2016;735
RU;TD;1;2016;0
RU;TD;2;2016;0
RU;TD;3;2016;0
RU;TD;4;2016;0
RU;TD;5;2016;0
RU;TD;6;2016;0
RU;TD;7;2016;0
RU;TD;8;2016;0
RU;TD;9;2016;0
RU;TD;10;2016;0
RU;TD;11;2016;0
RU;TD;12;2016;0
RU;TD;13;2016;0
RU;TD;14;2016;0
RU;TD;15;2016;0
RU;TD;16;2016;0
RU;TD;17;2016;0
RU;TD;18;2016;0
RU;TD;19;2016;0
RU;TD;20;2016;0
RU;TD;21;2016;0
RU;TD;22;2016;0
RU;TD;23;2016;0
RU;TD;24;2016;0
RU;TD;25;2016;0
RU;TD;26;2016;0
RU;TD;27;2016;0
RU;TD;28;2016;0
RU;TD;29;2016;0
RU;TD;30;2016;0
RU;TD;31;2016;0
RU;TD;32;2016;0
RU;TD;33;2016;0
RU;TD;34;2016;0
RU;TD;35;2016;0
RU;TD;36;2016;0
RU;TD;37;2016;0
RU;TD;38;2016;0
RU;TD;39;2016;0
RU;TD;40;2016;0
